deal_price,price_per_sqm,region_code,region_name,city,district,street,area,realestate_type_name,purpose_name,wall_material_name,floor,area_category,price_per_sqm_category,period_start_date,year_build,year,month
6000.0,62.9,75.0,Забайкальский край,Черемхово,Красночикойский,Центральная,95.4,Здание,Нежилое здание,Дерево,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2012.0,2024,1
358176.0,943.8,23.0,Краснодарский край,Горячий Ключ,Не указано,Табачная,379.5,Здание,Нежилое здание,Не указано,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2023.0,2024,1
33523.2,231.5,51.0,Мурманская область,Никель,Печенгский,Гвардейский,144.8,Помещение,Нежилое помещение,Кирпич,5.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1988.0,2024,1
213581.0,5379.9,67.0,Смоленская область,Смоленск,Не указано,Шевченко,39.7,Здание,Нежилое здание,Панели,1.0,30-50 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
17872.91,19.7,50.0,Московская область,Жуковский,Не указано,Московская,906.6,Здание,Нежилое здание,Кирпич,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1952.0,2024,1
60000.0,970.9,78.0,Санкт-Петербург,Не указано,Не указано,Авиаконструкторов,61.8,Помещение,Нежилое помещение,Не указано,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2023.0,2024,1
300000.0,919.4,72.0,Тюменская область,Тюмень,Не указано,Комсомольская,326.3,Помещение,Нежилое помещение,Не указано,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2006.0,2024,1
283291.2,2292.0,23.0,Краснодарский край,Ивановское,Красноармейский,Передерия,123.6,Здание,Нежилое здание,Панели,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1986.0,2024,1
16228.8,280.8,72.0,Тюменская область,Кармацкая,Голышмановский,Советская,57.8,Здание,Нежилое здание,Дерево,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1987.0,2024,1
6352441.8,14291.2,39.0,Калининградская область,Калининград,Не указано,Великолукская,444.5,Помещение,Нежилое помещение,Не указано,1.0,Свыше 200 кв.м,10-50 тыс/кв.м,2024-01-01,1974.0,2024,1
84840.0,1200.0,28.0,Амурская область,Лопча,Тындинский,Строителей,70.7,Помещение,Жилое помещение,Блоки,5.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1992.0,2024,1
1860000.0,15897.4,78.0,Санкт-Петербург,Не указано,Не указано,Коломенская,117.0,Помещение,Нежилое помещение,Кирпич,,100-200 кв.м,10-50 тыс/кв.м,2024-01-01,1898.0,2024,1
1000.0,29.9,11.0,Республика Коми,Выльгорт,Сыктывдинский,Сосновая,33.5,Здание,Нежилое здание,Блоки,1.0,30-50 кв.м,До 10 тыс/кв.м,2024-01-01,2013.0,2024,1
180005.04,2546.0,71.0,Тульская область,Епифань,Кимовский,Колхозная,70.7,Помещение,Нежилое помещение,Блоки,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2002.0,2024,1
871200.0,214.3,36.0,Воронежская область,Воронеж,Не указано,Туполева,4064.9,Здание,Нежилое здание,Кирпич,3.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1968.0,2024,1
12200.0,326.2,27.0,Хабаровский край,Хабаровск,Не указано,Краснореченская,37.4,Помещение,Нежилое помещение,Не указано,2.0,30-50 кв.м,До 10 тыс/кв.м,2024-01-01,2013.0,2024,1
5579724.0,11364.0,54.0,Новосибирская область,Новосибирск,Не указано,Романова,491.0,Помещение,Нежилое помещение,Кирпич,,Свыше 200 кв.м,10-50 тыс/кв.м,2024-01-01,1993.0,2024,1
50000.0,789.9,78.0,Санкт-Петербург,Не указано,Не указано,Гражданский,63.3,Помещение,Нежилое помещение,Не указано,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1973.0,2024,1
126418.92,922.1,34.0,Волгоградская область,Дворянское,Камышинский,Советская,137.1,Здание,Нежилое здание,Кирпич,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,2004.0,2024,1
15785820.0,6300.2,50.0,Московская область,Звенигород,Не указано,Лермонтова,2505.6,Здание,Нежилое здание,Блоки,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2014.0,2024,1
2340000.0,5179.3,61.0,Ростовская область,Ростов-на-Дону,Не указано,Города Волос,451.8,Помещение,Нежилое помещение,Не указано,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2010.0,2024,1
1499700.0,274.1,91.0,Республика Крым,Симферополь,Не указано,Севастопольская,5471.1,Здание,Нежилое здание,Блоки,4.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
33086666.0,23315.2,48.0,Липецкая область,Липецк,Не указано,Московская,1419.1,Здание,Нежилое здание,Кирпич,2.0,Свыше 200 кв.м,10-50 тыс/кв.м,2024-01-01,1988.0,2024,1
270000.0,276.6,78.0,Санкт-Петербург,Колпино,Не указано,Ижорский з-д,976.1,Здание,Нежилое здание,Прочие материалы,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1992.0,2024,1
3000000.0,2841.4,66.0,Свердловская область,Каменск-Уральский,Не указано,Павлова,1055.8,Здание,Нежилое здание,Блоки,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1982.0,2024,1
207085.0,207.6,78.0,Санкт-Петербург,Пушкин,Не указано,Кадетский,997.6,Здание,Нежилое здание,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1864.0,2024,1
279300.0,309.6,74.0,Челябинская область,Челябинск,Не указано,Кузнецова,902.0,Здание,Нежилое здание,Блоки,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2019.0,2024,1
1200.0,18.3,22.0,Алтайский край,Кулунда,Кулундинский,Транспортный,65.5,Здание,Нежилое здание,Блоки,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2002.0,2024,1
4200000.0,7974.2,36.0,Воронежская область,Воронеж,Левобережный,Димитрова,526.7,Здание,Нежилое здание,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1968.0,2024,1
2460.0,170.8,60.0,Псковская область,Дно,Дновский,Ленина,14.4,Помещение,Нежилое помещение,Кирпич,1.0,До 30 кв.м,До 10 тыс/кв.м,2024-01-01,1939.0,2024,1
88659.5,82.2,25.0,Приморский край,Владивосток,Не указано,Таежная,1078.4,Здание,Нежилое здание,Кирпич,3.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2014.0,2024,1
1920000.0,21892.8,50.0,Московская область,Томилино,Люберецкий,Не указано,87.7,Здание,Нежилое здание,Блоки,1.0,50-100 кв.м,10-50 тыс/кв.м,2024-01-01,1999.0,2024,1
60000.0,79.2,34.0,Волгоградская область,Камышин,Камышинский,5-й,757.1,Помещение,Нежилое помещение,Не указано,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
360000.0,51.7,34.0,Волгоградская область,Волжский,Не указано,Профсоюзов,6968.2,Помещение,Нежилое помещение,Блоки,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2010.0,2024,1
858000.0,21721.5,61.0,Ростовская область,Ростов-на-Дону,Не указано,Тружеников,39.5,Помещение,Нежилое помещение,Панели,1.0,30-50 кв.м,10-50 тыс/кв.м,2024-01-01,2015.0,2024,1
1720080.0,529.8,65.0,Сахалинская область,Южно-Сахалинск,Не указано,Украинская,3246.8,Здание,Нежилое здание,Камень,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1990.0,2024,1
421476.0,38.9,66.0,Свердловская область,Екатеринбург,Не указано,Куйбышева,10829.4,Здание,Нежилое здание,Кирпич,9.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1970.0,2024,1
140000.0,2157.2,77.0,Москва,муниципальный округ Царицыно,Не указано,Кантемировская,64.9,Помещение,Нежилое помещение,Панели,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2021.0,2024,1
284353.55,7405.0,66.0,Свердловская область,Екатеринбург,Не указано,Советская,38.4,Помещение,Нежилое помещение,Кирпич,,30-50 кв.м,До 10 тыс/кв.м,2024-01-01,1972.0,2024,1
2401857.16,607.0,11.0,Республика Коми,Ухта,Не указано,Советская,3956.8,Здание,Нежилое здание,Кирпич,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1972.0,2024,1
115000.0,1209.3,66.0,Свердловская область,Екатеринбург,Не указано,Степана Разина,95.1,Помещение,Нежилое помещение,Блоки,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2009.0,2024,1
348784.92,1408.1,87.0,Чукотский автономный округ,Угольные Копи,Анадырский,Первомайская,247.7,Помещение,Нежилое помещение,Не указано,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
100000.0,184.8,32.0,Брянская область,Свень,Брянский,Луначарского,541.0,Здание,Нежилое здание,Панели,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2013.0,2024,1
59016.0,79.0,74.0,Челябинская область,Роза,Коркинский,50 лет Октября,747.3,Помещение,Нежилое помещение,Камень,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1948.0,2024,1
60000.0,755.7,63.0,Самарская область,Сызрань,Не указано,Октябрьская,79.4,Помещение,Нежилое помещение,Кирпич,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1987.0,2024,1
186000.0,3089.7,42.0,Кемеровская область,Березово,Кемеровский,Центральная,60.2,Помещение,Нежилое помещение,Камень,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1971.0,2024,1
1541400.0,6000.0,50.0,Московская область,Зарайск,Не указано,Московская,256.9,Здание,Нежилое здание,Блоки,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
2160000.0,4272.2,46.0,Курская область,Курск,Не указано,Агрегатная 2-я,505.6,Здание,Нежилое здание,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1996.0,2024,1
45000.0,442.5,37.0,Ивановская область,Кинешма,Кинешма,Воеводы Боборыкина,101.7,Помещение,Нежилое помещение,Кирпич,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1940.0,2024,1
1242660.0,651.3,2.0,Республика Башкортостан,Янаул,Янаульский,Ленина,1907.9,Помещение,Нежилое помещение,Блоки,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2010.0,2024,1
12000.0,214.7,63.0,Самарская область,Шентала,Шенталинский,Фрунзе,55.9,Здание,Нежилое здание,Не указано,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2023.0,2024,1
3179.0,50.1,78.0,Санкт-Петербург,Не указано,Не указано,Моховая,63.5,Помещение,Нежилое помещение,Кирпич,,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1828.0,2024,1
36000.0,1538.5,32.0,Брянская область,Брянск,Не указано,Пушкина,23.4,Здание,Нежилое здание,Панели,3.0,До 30 кв.м,До 10 тыс/кв.м,2024-01-01,2023.0,2024,1
100000.0,1295.3,61.0,Ростовская область,Ростов-на-Дону,Не указано,Красноармейская,77.2,Помещение,Нежилое помещение,Кирпич,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
6000.0,109.7,38.0,Иркутская область,Чунский,Чунский,Щорса,54.7,Здание,Нежилое здание,Не указано,2.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2006.0,2024,1
453552.0,48.6,50.0,Московская область,Химки,Не указано,Вашутинское,9341.5,Здание,Нежилое здание,Блоки,6.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1970.0,2024,1
1128000.0,11302.6,66.0,Свердловская область,Сосьва,Серовский,Толмачева,99.8,Помещение,Нежилое помещение,Блоки,1.0,50-100 кв.м,10-50 тыс/кв.м,2024-01-01,,2024,1
80000.0,646.7,21.0,Чувашская Республика,Чебоксары,Не указано,Богдана Хмельницкого,123.7,Помещение,Нежилое помещение,Панели,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,2023.0,2024,1
105500.0,66.6,23.0,Краснодарский край,Горячий Ключ,Не указано,Революции,1583.0,Здание,Нежилое здание,Блоки,6.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2004.0,2024,1
35000.0,321.4,78.0,Санкт-Петербург,Не указано,Не указано,Типанова,108.9,Помещение,Нежилое помещение,Камень,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1959.0,2024,1
660000.0,5042.0,21.0,Чувашская Республика,Шумерля,Не указано,Щорса,130.9,Помещение,Нежилое помещение,Кирпич,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1965.0,2024,1
435561.0,5664.0,58.0,Пензенская область,Пенза,Не указано,Строителей,76.9,Помещение,Нежилое помещение,Железобетон,2.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1990.0,2024,1
6000.0,67.0,4.0,Республика Алтай,Чепош,Чемальский,Трактовая,89.6,Здание,Нежилое здание,Камень,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2003.0,2024,1
218546.45,1180.1,2.0,Республика Башкортостан,Бакалы,Бакалинский,Ленина,185.2,Помещение,Нежилое помещение,Кирпич,2.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1969.0,2024,1
120000.0,672.6,2.0,Республика Башкортостан,Ягодная,Иглинский,Озерная,178.4,Здание,Нежилое здание,Блоки,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,2021.0,2024,1
1065600.0,3486.9,39.0,Калининградская область,Калининград,Не указано,Букетная,305.6,Здание,Нежилое здание,Блоки,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2023.0,2024,1
1017964.8,4060.5,35.0,Архангельская область,Нюксеница,Нюксенский,50-летия Победы,250.7,Здание,Нежилое здание,Дерево,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1960.0,2024,1
13000.0,169.5,74.0,Челябинская область,Магнитогорск,Не указано,Енисейская,76.7,Помещение,Нежилое помещение,Блоки,,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1971.0,2024,1
190000.0,1307.6,74.0,Челябинская область,Магнитогорск,Не указано,Ленина,145.3,Помещение,Нежилое помещение,Блоки,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1958.0,2024,1
130000.0,809.5,23.0,Краснодарский край,Краснодар,Не указано,Парковая,160.6,Помещение,Нежилое помещение,Кирпич,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1985.0,2024,1
11016000.0,73883.3,45.0,Курганская область,Курган,Не указано,Красина,149.1,Помещение,Нежилое помещение,Не указано,1.0,100-200 кв.м,50-100 тыс/кв.м,2024-01-01,,2024,1
420000.0,560.5,34.0,Волгоградская область,Камышин,Не указано,22 Партсъезда,749.3,Здание,Нежилое здание,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2024.0,2024,1
624780.0,270.7,25.0,Приморский край,Артем,Не указано,Кирова,2308.1,Здание,Нежилое здание,Блоки,3.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1997.0,2024,1
5736000.0,3175.2,23.0,Краснодарский край,Краснодар,Не указано,Не указано,1806.5,Помещение,Нежилое помещение,Блоки,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1985.0,2024,1
1200.0,12.4,4.0,Республика Алтай,Кокоря,Кош-Агачский,Центральная,96.5,Здание,Жилое здание,Дерево,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2016.0,2024,1
6000.0,79.9,75.0,Забайкальский край,Любовь,Кыринский,Октябрьская,75.1,Помещение,Нежилое помещение,Кирпич,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1980.0,2024,1
781500.0,1575.6,25.0,Приморский край,Владивосток,Не указано,100-летия Владивостока,496.0,Помещение,Нежилое помещение,Панели,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2023.0,2024,1
840000.0,24633.4,89.0,Ямало-Ненецкий автономный округ,Салехард,Не указано,Броднева,34.1,Помещение,Нежилое помещение,Не указано,1.0,30-50 кв.м,10-50 тыс/кв.м,2024-01-01,,2024,1
15257343.14,330961.9,16.0,Республика Татарстан,Казань,Не указано,Владимира Кулагина,46.1,Помещение,Нежилое помещение,Кирпич,1.0,30-50 кв.м,Свыше 200 тыс/кв.м,2024-01-01,1961.0,2024,1
6140.0,298.1,74.0,Челябинская область,Аша,Ашинский,Ленина,20.6,Помещение,Нежилое помещение,Кирпич,1.0,До 30 кв.м,До 10 тыс/кв.м,2024-01-01,1935.0,2024,1
311164.8,14.2,21.0,Чувашская Республика,Новочебоксарск,Не указано,Пионерская,21929.6,Здание,Нежилое здание,Не указано,8.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1979.0,2024,1
80000.0,360.0,74.0,Челябинская область,Магнитогорск,Не указано,Мичурина,222.2,Помещение,Нежилое помещение,Железобетон,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
160800.0,26.7,34.0,Волгоградская область,Волжский,Не указано,Профсоюзов,6025.5,Здание,Нежилое здание,Кирпич,5.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1985.0,2024,1
50355.0,45.0,71.0,Тульская область,Рассвет,Ленинский,Не указано,1119.8,Помещение,Нежилое помещение,Блоки,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2003.0,2024,1
520374.0,963.5,2.0,Республика Башкортостан,Давлеканово,Давлекановский,Гагарина,540.1,Здание,Нежилое здание,Не указано,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
60686.04,226.2,27.0,Хабаровский край,Амурск,Не указано,Строителей,268.3,Помещение,Нежилое помещение,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1989.0,2024,1
520000.0,120.9,91.0,Республика Крым,Вилино,Бахчисарайский,Алма-Тархан,4300.8,Здание,Нежилое здание,Блоки,3.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1983.0,2024,1
6000.0,77.9,75.0,Забайкальский край,Засопка,Читинский,Юбилейная 2-я,77.0,Здание,Нежилое здание,Камень,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2016.0,2024,1
61520.28,302.5,34.0,Волгоградская область,Жирновск,Жирновский,Строителей,203.4,Помещение,Нежилое помещение,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1976.0,2024,1
72000.0,612.8,37.0,Ивановская область,Иваново,Не указано,Ташкентская,117.5,Здание,Нежилое здание,Кирпич,2.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,2003.0,2024,1
2006316.0,3870.2,91.0,Республика Крым,Симферополь,Не указано,Генерала Васильева,518.4,Здание,Нежилое здание,Блоки,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
208000.0,4601.8,72.0,Тюменская область,Тюмень,Не указано,Республики,45.2,Помещение,Нежилое помещение,Кирпич,1.0,30-50 кв.м,До 10 тыс/кв.м,2024-01-01,1999.0,2024,1
270000.0,620.0,5.0,Республика Дагестан,Махачкала,Не указано,Абубакарова,435.5,Помещение,Нежилое помещение,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2019.0,2024,1
282712.5,4634.6,2.0,Республика Башкортостан,Уфа,Не указано,Айская,61.0,Помещение,Нежилое помещение,Кирпич,,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1972.0,2024,1
118780.8,563.7,72.0,Тюменская область,Борки,Тюменский,Советская,210.7,Здание,Нежилое здание,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1968.0,2024,1
1325556.6,12217.1,67.0,Смоленская область,Смоленск,Не указано,Лавочкина,108.5,Здание,Нежилое здание,Кирпич,2.0,100-200 кв.м,10-50 тыс/кв.м,2024-01-01,2001.0,2024,1
400000.0,653.8,50.0,Московская область,Родники,Раменский,Б.Учительская,611.8,Здание,Нежилое здание,Блоки,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2023.0,2024,1
130000.0,577.3,34.0,Волгоградская область,Волжский,Не указано,Профсоюзов,225.2,Помещение,Нежилое помещение,Не указано,,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
86000.0,351.0,62.0,Рязанская область,Рязань,Не указано,Татарская,245.0,Помещение,Нежилое помещение,Кирпич,,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2007.0,2024,1
15987.4,13.1,74.0,Челябинская область,Троицк,Троицкий,Сибирская,1221.8,Здание,Нежилое здание,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1900.0,2024,1
1020000.0,1620.6,39.0,Калининградская область,Калининград,Не указано, Мира,629.4,Помещение,Нежилое помещение,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1956.0,2024,1
6000.0,20.4,75.0,Забайкальский край,Вершино-Дарасунский,Тунгокоченский,Н.И.Цибора,293.4,Здание,Нежилое здание,Блоки,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2006.0,2024,1
36000.0,632.7,38.0,Иркутская область,Архиереевка,Усольский,СНТ Калиновка поле Архиреевка 1,56.9,Здание,Нежилое здание,Блоки,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2013.0,2024,1
388080.0,241.1,7.0,Кабардино-Балкарская Республика,Прохладный,Не указано,Ленина,1609.9,Здание,Нежилое здание,Кирпич,,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1938.0,2024,1
2628000.0,3951.9,50.0,Московская область,Богородский,Не указано,Белякова,665.0,Помещение,Нежилое помещение,Блоки,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2012.0,2024,1
3780000.0,112500.0,61.0,Ростовская область,Батайск,Не указано,Северная,33.6,Помещение,Нежилое помещение,Панели,1.0,30-50 кв.м,100-200 тыс/кв.м,2024-01-01,2023.0,2024,1
85000.0,1534.3,78.0,Санкт-Петербург,Не указано,Не указано,Декабристов,55.4,Помещение,Нежилое помещение,Кирпич,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1933.0,2024,1
168606.0,104.8,86.0,Ханты-Мансийский автономный округ,Ханты-Мансийск,Не указано,Коминтерна,1609.2,Здание,Нежилое здание,Кирпич,3.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1996.0,2024,1
4728.6,11.0,74.0,Челябинская область,Челябинск,Не указано,Свердловский,431.4,Помещение,Нежилое помещение,Камень,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1961.0,2024,1
1750980.0,291.6,16.0,Республика Татарстан,Набережные Челны,Не указано,им Низаметдинова Р.М.,6004.1,Здание,Нежилое здание,Блоки,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2004.0,2024,1
6000.0,60.3,2.0,Республика Башкортостан,Воскресенское,Мелеузовский,Советская,99.5,Здание,Нежилое здание,Не указано,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1951.0,2024,1
200000.0,1274.7,66.0,Свердловская область,Екатеринбург,Не указано,Начдива Васильева,156.9,Помещение,Нежилое помещение,Панели,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,2023.0,2024,1
1200.0,25.3,62.0,Рязанская область,Инякино,Шиловский,Центральная,47.5,Здание,Нежилое здание,Кирпич,1.0,30-50 кв.м,До 10 тыс/кв.м,2024-01-01,2003.0,2024,1
2150010.0,1350.0,78.0,Санкт-Петербург,Не указано,Не указано,Комендантский,1592.6,Помещение,Нежилое помещение,Не указано,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2006.0,2024,1
67200000.0,10897.4,42.0,Кемеровская область,Не указано,Прокопьевский,Не указано,6166.6,Здание,Нежилое здание,Кирпич,2.0,Свыше 200 кв.м,10-50 тыс/кв.м,2024-01-01,2007.0,2024,1
2940444.0,12360.0,31.0,Белгородская область,Старый Оскол,Не указано,Лебединец,237.9,Помещение,Нежилое помещение,Кирпич,1.0,Свыше 200 кв.м,10-50 тыс/кв.м,2024-01-01,,2024,1
1740000.0,1827.3,23.0,Краснодарский край,Приморско-Ахтарск,Приморско-Ахтарский,Строителей,952.2,Здание,Нежилое здание,Блоки,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1993.0,2024,1
192000.0,144.2,23.0,Краснодарский край,Марьянская,Красноармейский,Шевченко,1331.1,Здание,Нежилое здание,Панели,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1980.0,2024,1
271200.0,2112.1,91.0,Республика Крым,Феодосия,Не указано,Генерала Горбачева,128.4,Здание,Нежилое здание,Не указано,2.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,2014.0,2024,1
130000.0,264.8,78.0,Санкт-Петербург,Парголово,Не указано,Заречная,491.0,Помещение,Нежилое помещение,Панели,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2019.0,2024,1
48900.0,58.2,14.0,Республика Саха (Якутия),Нерюнгри,Не указано,Карла Маркса,840.7,Здание,Нежилое здание,Панели,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2022.0,2024,1
300000.0,177.4,89.0,Ямало-Ненецкий автономный округ,Новый Уренгой,Не указано,Юбилейная,1691.3,Здание,Нежилое здание,Кирпич,5.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2006.0,2024,1
1038180.0,1272.0,50.0,Московская область,Наро-Фоминск,Наро-Фоминский,Володарского,816.2,Здание,Нежилое здание,Кирпич,3.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1864.0,2024,1
3480000.0,1183.6,38.0,Иркутская область,Ангарск,Не указано,215-й,2940.3,Здание,Нежилое здание,Не указано,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1976.0,2024,1
135000.0,34.7,50.0,Московская область,Одинцовский,Не указано,Петровский,3889.8,Здание,Нежилое здание,Блоки,3.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2008.0,2024,1
300000.0,12.6,68.0,Тамбовская область,Тамбов,Не указано,Советская,23895.1,Здание,Нежилое здание,Блоки,5.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2014.0,2024,1
590526.72,8400.1,13.0,Республика Мордовия,Саранск,Не указано,Большевистская,70.3,Помещение,Нежилое помещение,Блоки,4.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2017.0,2024,1
1300.0,12.1,4.0,Республика Алтай,Кош-Агач,Кош-Агачский,Южная,107.5,Здание,Жилое здание,Блоки,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
29680.0,400.0,62.0,Рязанская область,Вышгородское,Рязанский,Радюкина,74.2,Здание,Нежилое здание,Блоки,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1956.0,2024,1
36000.0,126.4,21.0,Чувашская Республика,Средние Кибечи,Канашский,Гагарина,284.8,Помещение,Нежилое помещение,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2009.0,2024,1
1620000.0,11713.7,51.0,Мурманская область,Мурманск,Не указано,Ленина,138.3,Помещение,Нежилое помещение,Кирпич,1.0,100-200 кв.м,10-50 тыс/кв.м,2024-01-01,1959.0,2024,1
